"no";"tipo";"de_para";"resumo";"data"
"1911";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-BOTSUANA. APRESENTAÇÃO  DE  CREDENCIAIS.  EMBAIXADOR  KGOSI SEEPAPITSO IV.";2000-09-13
"1015";"despacho telegráfico";"Embaixada em  WASHINGTON";"Brasil-Botsuana. Apresentação  de Credenciais. Embaixador  Kgosi Seepapitso IV.";2000-08-25
"1050";"despacho telegráfico";"Embaixada em  WASHINGTON";"Brasil-Botsuana. Apresentação  de Credenciais. Embaixador  Kgosi Seepapitso IV.";2000-09-01
"841";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.          Visita  Presidencial.     Comunicado  conjunto.   Nova   proposta  americana.
Insistência  no  tema da antecipação da ALCA.";2001-03-29
"1580";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.       Consultas  políticas.  Encontro  do SGAP  com o Embaixador John Holum";2000-07-29
"1581";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.       Consultas  políticas.  Visita  do  Sr.  SGAP.     Encontro    com o  Secretário de
Defesa.";2000-07-29
"1582";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.       Consultas  políticas.  Visita  do  Sr.  SGAP.  Encontros no DOS com o
Embaixador Pickering.";2000-07-29
"1221";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA.       COOPERAÇÃO  JUDICIÁRIA. \"DOSSIÊ  CAYMAN\".  INQUIRIÇÃO DE
TESTEMUNHAS.";2001-05-09
"1201";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA.       COOPERAÇÃO  JUDICIÁRIA. \"DOSSIÊ  CAYMAN\".  MLAT.";2001-05-08
"664";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA.       COOPERAÇÃO  JUDICIÁRIA. \"DOSSIÊ CAYMAN\".";2001-03-15
"804";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA.       COOPERAÇÃO  JUDICIÁRIA. \"DOSSIÊ CAYMAN\".";2001-03-27
"1369";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.       Cooperação  Judiciária. Cartas Rogatórias  em matéria penal.";2001-05-26
"1627";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.    Visita    da  Secretária    de   Estado à  América  do Sul. Alteração do  programa
para  inclusão  do  Brasil.";2000-08-04
"777";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.    Visita    do  Presidente   da  República.  Encontro com o Presidente dos  EUA.";2001-03-23
"405";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.    Visita    do  Presidente da República. Nova  Data.";2001-02-14
"291";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.    Visitas   do  Presidente  da República e do  Ministro de Estado. Datas.";2001-02-06
"1214";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Artigo  de Henry  Kissinger.       Percepções  equivocadas sobre a realidade
brasileira.";2001-05-10
"827";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA.  EXTRADIÇÃO. INFORMAÇÕES ADICIONAIS.";2001-03-28
"1831";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Plano  Colômbia.  Reunião  no  Departamento  de  Estado.";2000-08-31
"1836";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Plano  Colômbia.  Reunião  no  Departamento  de  Estado.   Reação  da  Casa
Branca.";2000-09-01
"665";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Visita do Senhor  Presidente   da  República.  Agenda. Encontro no DoS.";2001-03-16
"816";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Visita do Senhor  Presidente   da  República.  ALCA.  Projeto  de comunicado
conjunto.  Conversações  na  Casa Branca.";2001-03-28
"844";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Visita do Senhor  Presidente   da  República.  ALCA.  Projeto  de comunicado
conjunto.  Conversações  na  Casa Branca.";2001-03-29
"695";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Visita do Senhor  Presidente   da  República.  Contexto político-econômico.";2001-03-20
"736";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.  Visita do Senhor  Presidente   da  República.  Relações       bilaterais e
hemisféricas.";2001-03-22
"1079";"despacho telegráfico";"Embaixada em  WASHINGTON";"Brasil-EUA. Caso TRT/SP. Ação  civil. Audiência em Miami.";2000-09-11
"1867";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. CASO TRT/SP. AÇÃO  CIVIL. AUDIÊNCIA EM MIAMI.";2000-09-08
"1833";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-EUA. CASO TRT-SP. AÇÃO  CIVIL.";2000-09-01
"225";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA. Encontro entre os  Presidentes. Conversa no DoS.";2001-01-29
"324";"despacho telegráfico";"Embaixada em  WASHINGTON";"Brasil-EUA. Relacionamento  DAC-FAA. Últimos dados.";2001-03-22
"2072";"telegrama";"Embaixada em  WASHINGTON";"BRASIL-NAMÍBIA.  APRESENTAÇÃO  DE  CREDENCIAIS.  EMBAIXADOR  LEONARD N. IIPUMBU.";2000-10-02
"2455";"telegrama";"Embaixada em  WASHINGTON";"Carta  Rogatória. Brasil-EUA.  Unibanco. Versão em Inglês.";2000-11-13
"1409";"telegrama";"Embaixada em  WASHINGTON";"Centro  de  Lançamentos  de  Alcântara.     Acordo    de  Salvaguardas.  Consulta sobre
projeto de comercialização.";2000-07-03
"1199";"telegrama";"Embaixada em  WASHINGTON";"Centro  de  Lançamentos  de  Alcântara.     Acordo    de  Salvaguardas.  Consulta sobre
projeto de comercialização.";2000-06-03
"1529";"telegrama";"Embaixada em  WASHINGTON";"Drogas.  UCD 2000. Iniciativa  do  Comando  Sul  de convocar  reunião  de  alto  nível  em
Miami. Desdobramentos.";2000-07-24
"894";"despacho telegráfico";"Embaixada em  WASHINGTON";"Drogas. Conferência Regional  Antinarcóticos de Miami.  Visita do Gen. Wilhelm.  Encontro
com o SG.";2000-07-27
"1483";"despacho telegráfico";"Embaixada em  WASHINGTON";"Drogas. Iniciativas do Comando  Sul. Centro de coordenação  regional.";2000-12-06
"1473";"telegrama";"Embaixada em  WASHINGTON";"Espaço  Exterior. Brasil.EUA.  Israel.   Leolink.  Gestões  coordenadas em Washington";2000-07-13
"1924";"telegrama";"Embaixada em  WASHINGTON";"Espaço  Exterior. Brasil-EUA.  Comercialização de Alcântara.  Projeto Leolink.";2000-09-15
"1940";"telegrama";"Embaixada em  WASHINGTON";"Espaço  Exterior. Brasil-EUA.  Comercialização de Alcântara.  Projeto Leolink.";2000-09-18
"1549";"telegrama";"Embaixada em  WASHINGTON";"Espaço  Exterior. Brasil-EUA.  Israel.   Projeto  Leolink.  Gestões    coordenadas   em
Washington.";2000-07-26
"1642";"telegrama";"Embaixada em  WASHINGTON";"Espaço  exterior. Brasil-EUA.  Israel.   Projeto  Leolink.  Gestões    coordenadas   em
Washington.";2000-08-07
"2019";"telegrama";"Embaixada em  WASHINGTON";"Espaço Exterior. Brasil. EUA.  Israel.  Leolink.  Reunião na  Embaixada.";2000-09-27
"2054";"telegrama";"Embaixada em  WASHINGTON";"Espaço Exterior. Brasil. EUA.  Israel.  Leolink. Resposta do  DOS.";2000-09-29
"831";"despacho telegráfico";"Embaixada em  WASHINGTON";"ESPAÇO EXTERIOR. BRASIL. EUA.  ISRAEL. CLA. PROJETO LEOLINK.  GESTÕES COORDENADAS
EM  WASHINGTON.";2000-07-06
"1991";"telegrama";"Embaixada em  WASHINGTON";"Espaço Exterior. Brasil. EUA.  Israel. Leolink.  Reuniões na  Embaixada.";2000-09-25
"795";"despacho telegráfico";"Embaixada em  WASHINGTON";"ESPAÇO EXTERIOR. BRASIL. EUA.  ISRAEL. LEOLINK. GESTÕES  COORDENADAS EM
WASHINGTON.";2000-06-28
"813";"despacho telegráfico";"Embaixada em  WASHINGTON";"EUA. COmbate ao narcotráfico  na Amazônia.";2000-06-30
"222";"telegrama";"Embaixada em  WASHINGTON";"EUA-Brasil. ALCA. Agenda para  Quebec.";2001-01-29
"2709";"telegrama";"Embaixada em  WASHINGTON";"EUA-Chile.    Anúncio    de  negociações  de  acordo  de  livre    comércio.   Relato
pormenorizado  do  Embaixador  chileno em Washington.";2000-12-13
"417";"despacho telegráfico";"Embaixada em  WASHINGTON";"Extradição. EUA/Brasil.";2001-04-06
"379";"despacho telegráfico";"Embaixada em  WASHINGTON";"Extradição. EUA/Brasil.";2001-03-29
"2511";"telegrama";"Embaixada em  WASHINGTON";"Fronteira         Tríplice.  Contrabando      de     CDs  pirateados.  Participação  de  grupos
islâmicos.";2000-11-21
"434";"telegrama";"Embaixada em  WASHINGTON";"Política  Comercial. Sugestão  de  reunião  conjunta  dos  Embaixadores  do  Mercosul.
Tratamento     de     Temas  Bilaterais. Avaliação";2001-02-15
"1723";"telegrama";"Embaixada em  WASHINGTON";"Política.      Narcotráfico.  Consulta  da  Deputada  Laura  Carneiro.";2000-08-15
"69";"telegrama";"Embaixada em  WASHINGTON";"Promoção  Comercial.  Sistema  BrazilTradeNet.  Solicitação  de senha de acesso.";2001-01-12
"1910";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO.      BRASIL-GUINÉ  EQUATORIAL.    PEDIDO    DE  AGRÉMENT.";2000-09-13
"94";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.      Brasil-Guiné  Equatorial. Concessão  de
\"agrément\".       Divulgação  simultânea.";2001-01-18
"660";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.      Brasil-Oman.  Pedido  de Agrément. Emb. Al-  Khusaiby.";2001-03-15
"2038";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO.    BRASIL-ZÂMBIA.  PEDIDO DE AGRÉMENT.";2000-09-28
"2404";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.   Brasil-Namíbia.  Apresentação  de credenciais.  Embaixador Leonard Iipumbu.";2000-11-07
"2264";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO.   BRASIL-NAMÍBIA.  BRASIL-BOTSUANA. APRESENTAÇÃO  DE  CREDENCIAIS.
EMBAIXADORES  KGOSI  SEEPAPITSO E  LEONARD  TIPUMBU.";2000-10-24
"1665";"telegrama";"Embaixada em  WASHINGTON";"PROTOCOLO.  BRASIL -  MALAUÍ.  PEDIDO DE AGRÉMENT.";2000-08-08
"2339";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.  Brasil-Botsuana.  Apresentação  de credenciais.  Embaixador  Kgosi  Seepapitso  IV.";2000-10-31
"124";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.  Brasil-Botsuana.  Apresentação  de credenciais.  Embaixador  Kgosi  Seepapitso  IV.
Consulta da Embaixada de  Botsuana.";2001-01-19
"2313";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.  Brasil-Botsuana.  Brasil-Namíbia.  Apresentação  de  credenciais. Embaixadores
Kgosi Seepapitso IV e Leonard  Tipumbu.";2000-10-27
"1310";"despacho telegráfico";"Embaixada em  WASHINGTON";"Protocolo. Brasil-Namíbia.  Brasil-Botsuana. Apresentação  de Credenciais. Embaixadores
Kgosi Seepapitso IV e Leonard  Tipumbu. Alteração de data.";2000-10-27
"1284";"despacho telegráfico";"Embaixada em  WASHINGTON";"Protocolo. Brasil-Namíbia.  Brasil-Botsuana. Apresentação  de Credenciais. Embaixadores
Kgosi Seepapitso IV e Leonard  Tipumbu. Proposta de data.";2000-10-23
"759";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  ALCA.";2001-03-22
"761";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  ALCA.";2001-03-22
"694";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  ALCA.  Posição do Brasil.";2001-03-19
"2154";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  Visita  do    Presidente   Fernando  Henrique Cardoso.";2000-10-11
"264";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  Visita  do  Ministro  Celso  Lafer a  Washington.";2001-02-01
"263";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  Visita  presidencial. Programação.";2001-02-01
"236";"telegrama";"Embaixada em  WASHINGTON";"Relações Brasil-EUA. Contatos  de Alto Nível.";2001-01-31
"1631";"telegrama";"Embaixada em  WASHINGTON";"Reunião  dos  Presidentes  da  América  do  Sul.  Diferendo  territorial  entre a Guiana e  o
Suriname.  Convite  para  discutir o assunto no DOS.";2000-08-04
"946";"despacho telegráfico";"Embaixada em  WASHINGTON";"Reunião de Presidentes da  América do Sul. Diferendo  entre Guiana e Suriname.  Convite do
DOS";2000-08-08
"2422";"telegrama";"Embaixada em  WASHINGTON";"Situação    na   Argentina.  Preocupação nos EUA. Conversa  no Departamento de Estado.";2000-11-08
"932";"telegrama";"Embaixada em  WASHINGTON";"Transportes  aéreos.  Brasil-  EUA. Inspeção. Certificação.";2001-04-05
"774";"telegrama";"Embaixada em  WASHINGTON";"Visita  do  Presidente  da  República.       Subsídio. O  encontro  presidencial e  as  relações
Brasil-EUA.";2001-03-23
"775";"telegrama";"Embaixada em  WASHINGTON";"Visita  do  Presidente  da  República.      Subsídios. A  dimensão  interna  do governo  George
W. Bush.";2001-03-23
"776";"telegrama";"Embaixada em  WASHINGTON";"Visita  do  Presidente  da  República.      Subsídios. A  política  externa  do governo  George
W. Bush.";2001-03-23
"748";"telegrama";"Embaixada em  WASHINGTON";"Visita  do  Senhor Presidente  da  República.  Café da manhã  com o Diretor-Gerente do FMI.
Divulgação à imprensa.";2001-03-22
"1158";"telegrama";"Embaixada em  WASHINGTON";"VISOF.  LCC.  \"PROCURADO  PARA EXTRADIÇAO A  PEDIDO  DA  JUSTIÇA  DE
OUTRO  PAIS\". MISSÃO DO FAA.";2001-05-02
"1165";"telegrama";"Embaixada em  WASHINGTON";"VISOF. CHEGADA.MISSÃO DO FAA.";2001-05-03
"251";"despacho telegráfico";"Min. da Agric. Abastecimento";"Brasil-UE. \"BSE\". Avaliação de  risco sobre o Brasil. \"Draft  report\" do Comitê Científico
Diretor. Reunião na Comissão.  Resultados.";2000-11-30
"89";"despacho telegráfico";"Min. da Agric. Abastecimento";"Carne bovina. BSE. Missão de  técnicos dos países do NAFTA.  Comentário sobre relatório dos
EUA.";2001-02-13
"251";"despacho telegráfico";"Min. da Agric., Pec. e Abast.";"Brasil-UE. \"BSE\". Avaliação de  risco sobre o Brasil. \"Draft  report\" do Comitê Científico
Diretor. Reunião na Comissão.  Resultados.";2000-11-30
"89";"despacho telegráfico";"Min. da Agric., Pec. e Abast.";"Carne bovina. BSE. Missão de  técnicos dos países do NAFTA.  Comentário sobre relatório dos
EUA.";2001-02-13
"109";"despacho telegráfico";"Min. da Ciên. e Tecnologia";"Desarmamento. OPAQ. VI  Conferência. Resultados.";2001-05-21
"43";"despacho telegráfico";"Min. da Ciên. e Tecnologia";"Meio ambiente. UE. Mudança do  clima. VI COP.";2001-03-20
"73";"despacho telegráfico";"Min. da Ciên. e Tecnologia";"MTCR. REUNIÃO DO PONTO DE  CONTATO REFORÇADO. RELATÓRIO.";2001-04-06
"71";"despacho telegráfico";"Min. da Ciên. e Tecnologia";"MTCR. REUNIÃO DO PONTO DE  CONTATO REFORÇADO. RELATÓRIO.";2001-04-06
"64";"despacho telegráfico";"Min. da Ciên. e Tecnologia";"MTCR. Reunião do Ponto de  Contato Reforçado. Relatório.";2001-04-04
"109";"despacho telegráfico";"Min. da Ciên., Tec. e Inovação";"Desarmamento. OPAQ. VI  Conferência. Resultados.";2001-05-21
"43";"despacho telegráfico";"Min. da Ciên., Tec. e Inovação";"Meio ambiente. UE. Mudança do  clima. VI COP.";2001-03-20
"73";"despacho telegráfico";"Min. da Ciên., Tec. e Inovação";"MTCR. REUNIÃO DO PONTO DE  CONTATO REFORÇADO. RELATÓRIO.";2001-04-06
"64";"despacho telegráfico";"Min. da Ciên., Tec. e Inovação";"MTCR. Reunião do Ponto de  Contato Reforçado. Relatório.";2001-04-04
"71";"despacho telegráfico";"Min. da Ciên., Tec. e Inovação";"MTCR. REUNIÃO DO PONTO DE  CONTATO REFORÇADO. RELATÓRIO.";2001-04-06
"114";"despacho telegráfico";"Min. da Fazenda";"ALCA. Comitê Conjunto de  Peritos do Governo e do Setor  Privado sobre Comércio  Eletrônico.
Sexta e Sétima  reuniões. Relatórios.";2000-07-28
"358";"despacho telegráfico";"Min. do Des. Ind. e Com. Ext.";"ALCA. Grupo de Negociação  sobre Solução de  Controvérsias. IX Reunião.  Relatório.";2000-10-17
"205";"despacho telegráfico";"Min. do Des. Ind. e Com. Ext.";"ALCA. Grupo de Negociação  sobre Solução de  Controvérsias. VII Reunião.  Relatório.";2000-06-23
"43";"despacho telegráfico";"Min. do Meio Ambiente";"Meio ambiente. Reunião  Ministerial de Montreal.  Projeto de Comunicado  Conjunto.
Propostas  brasileiras. Esclarecimento.";2001-03-23
"37";"despacho telegráfico";"Min. do Meio Ambiente";"Meio ambiente. UE. Mudança do  clima. VI COP.";2001-03-20
"9";"despacho telegráfico";"PRESIDÊNCIA DA REPÚBLICA";"MTCR. REUNIÃO DO PONTO DE  CONTATO REFORÇADO. RELATÓRIO";2001-04-06
"1418";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.  Brasil-Venezuela.   Pedido de agrément.";2001-06-01
"1446";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre";2001-06-05
"706";"despacho telegráfico";"Embaixada em  WASHINGTON";"Propriedade Intelectual.  Brasil-EUA. telegrama 1470 de  Embaixada em 
Washington.  Retransmissão.";2001-06-08
"1470";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre";2001-06-08
"1518";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelctual.  Panel  na  OMC  sobre
artigo 68.  Carta  do  SGIE. Sinalização do USTR.";2001-06-13
"1541";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre artigo 68.  Carta  do  SGIE. Proposta de resposta do  USTR.";2001-06-15
"1579";"telegrama";"Embaixada em  WASHINGTON";"Drogas.    Exercício \"Unidos  Contra  Drogas\".  Seminário  sobre
intercâmbio    de  informação     em    Quito.  Relatório e avaliação.";2001-06-20
"758";"despacho telegráfico";"Embaixada em  WASHINGTON";"Política comercial.Brasil-EUA.  Propriedade Intelectual. Panel  na
OMC sobre artigo 68. Troca  de cartas. Reunião no USTR. Instruções.";2001-06-22
"1601";"telegrama";"Embaixada em  WASHINGTON";"Administração.  Segurança das  Comunicações. Missão Especial  da
Presidência da República.  Resultados.";2001-06-22
"1604";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre
artigo 68.  Troca  de  cartas e Comunicado conjunto.";2001-06-22
"1597";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre
artigo 68.  Troca  de  cartas. Comunicado conjunto.";2001-06-22
"1594";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.  Panel  na  OMC  sobre
artigo 68.  Troca  de  cartas. Reunião no USTR.";2001-06-22
"1635";"telegrama";"Embaixada em  WASHINGTON";"Transportes   aéreos.  FAA.  Missão     do     CTA-IFI a
Washington.   Certificação e  homologação de aeronaves.";2001-06-26
"1639";"telegrama";"Embaixada em  WASHINGTON";"Promoção Ccomercial. Joint-  venture Proma-Aker Brattvaag.";2001-06-28
"1678";"telegrama";"Embaixada em  WASHINGTON";"Transportes Aéreos. Brasil-  Itália. Fechamento do  Escritório da
VARIG em Roma.";2001-07-02
"1729";"telegrama";"Embaixada em  WASHINGTON";"Protocolo.  Brasil-Botsuana.  Apresentação  de credenciais.
Embaixador  Kgosi  Seepapitso  IV.   Nova   consulta   da Embaixada de Botsuana.";2001-07-09
"1799";"telegrama";"Embaixada em  WASHINGTON";"Santa Lúcia (Cumulatividade).  Solicitação de \"agrément\".
Embaixador Ricardo Luiz Viana  de Carvalho.";2001-07-18
"1811";"telegrama";"Embaixada em  WASHINGTON";"EUA-Argentina.  Mensagem  de  Bush a  De la Rúa. Íntegra do
texto.";2001-07-19
"1889";"telegrama";"Embaixada em  WASHINGTON";"Economia argentina. Carta dos  Presidentes do Brasil e Chile  ao
Presidente Bush.";2001-08-02
"1933";"telegrama";"Embaixada em  WASHINGTON";"Protocolo. Brasil - Venezuela.   Pedido de Agrément.";2001-08-10
"2044";"telegrama";"Embaixada em  WASHINGTON";"Política        Financeira.  Argentina.   Declarações  da  porta-voz do
Tesouro.  Debate  sobre a  responsabilidade  da  administração Bush.";2001-08-31
"2115";"telegrama";"Embaixada em  WASHINGTON";"EUA.  Ataques  terroristas.  Efeitos   sobre a   atuação  externa e
a   política   de  defesa.";2001-09-12
"1084";"despacho telegráfico";"Embaixada em  WASHINGTON";"OEA. Candidaturas. México.  CITEL.";2001-09-14
"2209";"telegrama";"Embaixada em  WASHINGTON";"Atentados  terroristas  nos  EUA.  Assistência a  brasileiros.";2001-09-20
"817";"despacho telegráfico";"Embaixada em  PEQUIM";"Brasil-RPDC. Embaixador  norte-coreano no Brasil.  Pedido de
\"agrément\".  Solicitação de informações.";2001-09-25
"2276";"telegrama";"Embaixada em  WASHINGTON";"Relações  Brasil-EUA.  Visita  do USTR Robert Zoellick.";2001-09-26
"1054";"telegrama";"Embaixada em  PEQUIM";"Brasil-China. Relações  comerciais. Aviões da  Embraer.";2001-09-28
"2302";"telegrama";"Embaixada em  WASHINGTON";"Terrorismo.  Três fronteiras.  Visita a  Washington do Chefe  do
Gabinete  de  Segurança  Institucional.";2001-09-28
"1060";"telegrama";"Embaixada em  PEQUIM";"Atentados nos Eua.Consultas  sino-russas  sobre  reações  norte-
americanas.";2001-10-03
"231";"despacho telegráfico";"Min. da Fazenda";"OMC.EUA.     Solução     de  Controvérsias.    Suco   de  Laranja. Taxa de Equalização  da    Flórida.   Consultas.  Posição do USTR.";2001-10-03
"2366";"telegrama";"Embaixada em  WASHINGTON";"EUA.    Política   Externa.  Relação   com a   Argentina  depois  dos
ataques de 11 de  setembro.";2001-10-05
"2368";"telegrama";"Embaixada em  WASHINGTON";"EUA.  Atentados  de 11  de  setembro.   Encontro  com o
Embaixador do Egito.";2001-10-05
"1177";"despacho telegráfico";"Embaixada em  WASHINGTON";"EUA. Política Externa. Relação  com a Argentina depois dos
ataques de 11 de setembro.  Operações de Paz e Forças Multinacionais nos Bálcãs.";2001-10-09
